Subject,varimax_satisf,varimax_cog,varimax_er
109123,3.7781050983612,2.6095872626552,1.55237028708111
109325,-1.33459314303031,-1.56817287416594,1.68581807044833
110007,-4.62430918924377,0.929465547373415,0.154889728617971
110411,-4.36253260458859,2.7201110948618,0.61484582681101
110613,-4.13892910725442,1.48078320691004,0.00216970849718063
111009,-1.53599823263893,4.07781095028825,1.11149681084925
111211,-0.200520195182412,2.18948196718737,-0.18307328460283
111312,-1.61969182114259,-1.02316923346665,-1.46821562676617
111413,1.61913678642198,0.812296143700927,0.41094498545926
111514,0.751533222405738,3.00280661789367,2.47293589818082
111716,-0.688661389144853,2.22592546759253,0.737826771776601
112112,-4.44215052062212,1.59529619157725,0.68465944875839
112314,0.456456877839309,0.750145355028896,-1.37615146660489
112516,-2.15112110921092,0.178236012763696,-0.551521963140298
112920,-2.21463315334072,2.19196611080583,0.00535069241077209
113215,1.45962345516899,3.13088748021909,1.81672567675214
113316,0.77318754361805,0.739482797893066,0.343936218027389
113619,-2.25068176101798,1.97199130099754,0.301056240259402
113922,0.80485499766233,1.25625063700272,1.3673215427219
114116,3.21533680858364,2.33266105949894,1.47746254781041
114217,-4.95965984294384,3.52485552695248,0.831322880148586
114318,1.02265734780326,-0.237337926771316,-1.47638879171824
114419,-1.31171660761509,0.601438018333535,-2.36481973347962
114621,-1.81118375929406,0.228837542583875,1.00131574491341
114823,1.35974587735266,4.05508882727079,1.29126714772027
114924,-0.397606227117,-6.07538188812268,-3.31579582681581
115017,-1.34464095474923,1.15258721089888,1.8722617102306
115219,-0.712787257698389,1.35599468303161,-2.78584783584221
115320,-1.5553238247269,-1.78995852280572,0.448272501424875
115724,0.00605056758240824,-2.29483865826436,-0.0931423784770689
115825,1.12834637499653,-4.69779237697349,-0.00947759552822348
116221,1.09255831847349,1.10516828382565,1.25648189950208
116524,3.55321138107274,-4.85340720863389,-0.641747668104587
116726,-3.9947110350314,3.63105794395268,-0.846250371796524
117021,0.841032023645771,2.3025503658561,1.24571270564734
117122,-0.606890868881291,2.28737427005553,1.94947619133377
117324,-5.17014504173197,-3.13275114395529,-1.30547495095609
117930,-0.924781578772876,0.420611521543764,0.472913774995289
118023,0.431409636202222,2.32849591987446,1.03576826890612
118124,0.314031812910397,-2.31584683446286,0.359074832287122
118225,-1.39255255581138,2.94472205950932,1.20673727174523
118528,0.31671495701078,0.649142887016431,-4.07947310216751
118730,0.91141964227458,-0.0108436151124471,0.597404165073763
118831,5.35366583569717,2.40552789279592,0.410339454756712
118932,2.79245665581524,2.01569687939131,2.48228605491734
119025,-2.37982738071807,3.13458102909803,2.14635741324246
119732,1.11823461816875,0.282440748898114,-0.214237777202143
119833,1.73815185392364,-1.29783006985372,-0.111770249727139
120111,-3.03149131584498,-0.789110581098524,-0.0486801763194989
120212,2.38388967401681,2.30578192216924,0.53993819115057
120414,-0.570626863658758,-1.67456417873691,-1.41411720772249
120515,0.0584909684173207,-0.528828999497259,1.12210921212385
120717,0.345813774324756,3.36921782626276,0.917650306968175
121416,0.32293274951341,-1.9852964965958,0.564220723552907
121618,3.87390599888057,-1.55722499163845,0.43921345114935
121921,1.34706238724467,-0.41380090236671,0.673675167158839
122317,-0.254178596798764,0.900013826402039,-0.779712584039397
122418,-3.90009000466572,2.31807213875886,2.27728686057635
122620,-0.731517552758348,-1.47099876941976,-0.0142412089909441
122822,-0.767601201504177,0.700325631898194,0.0433997197076858
123117,-0.678118045257197,-1.68315329758755,-0.87491371917451
123420,2.54931762747256,1.96249215802929,0.183228631268215
123723,2.36624402663452,-3.77785713057496,-1.87108142401958
123824,-4.45226445755598,-7.32007891747511,1.95420842985233
123925,-1.19610878621472,2.02957434374569,2.68847049794239
124220,-0.96739624811045,0.132244623635043,1.32507830834161
124422,4.61744261400632,-1.48613035417838,-0.828586032550686
124624,-3.00748437911438,1.27749751813331,1.22725770529333
124826,-1.70161510275984,1.06477439499538,-0.410874832518082
125222,3.18451661941231,3.8584204270479,0.0901686202805428
125424,-1.67322182562009,-1.00992388518468,-0.927349420211712
125525,0.535913746449076,-3.78352135202944,1.4497470421851
126325,-2.57787993973821,0.74721597638174,2.28188074650346
126426,1.70986967072445,-2.36696983349479,-0.80609953572186
126628,-3.16894993520655,-1.15826149842415,-0.336313871947393
127226,1.65860470161658,-0.0567728086151107,1.35070578970179
127327,0.585968524486086,3.32008143098428,0.798199106399871
127630,-0.934230167249512,3.48498610305843,0.370796150360724
127731,-1.10948634585775,-2.0292853160479,0.126546959096567
127832,-6.09914857751159,1.21412627286323,-1.38536520907057
127933,-0.753497236556516,2.22680218204278,-0.862404270184099
128026,-1.25120287701946,1.9620959791109,0.44821833748679
128127,-0.434498428578272,2.28269657656593,0.463022965863923
128632,-1.85191566182117,-0.963590155416707,-0.392375732724288
128935,-0.629299441460829,2.1326782295945,-0.265363240748271
129028,-1.84675548752849,2.7419286675808,-0.145948468205179
129129,3.46853903193717,0.839297255481758,-0.301683033164419
129331,-0.713518781615633,3.5070507309429,-0.206187774550485
129634,-2.08641508520278,0.803294166672222,-0.0332688727502895
129937,-1.19557343673471,0.0558822403580896,0.478517920798726
130013,-2.59726691293779,0.685576393394014,0.937618462496442
130114,-5.94005644250343,3.66930154385118,0.184158490663547
130316,1.65193892201056,1.42355359200801,0.598004155198873
130417,-0.729149334410223,0.93447877536964,-0.368020280219991
130518,-1.91885232769907,-2.82868267547364,-3.13810949149843
130619,1.29543510535669,2.17404661980051,0.392778490854503
130720,0.411370120133382,1.93522639383196,-1.02749603260449
130821,-1.12089313972644,-3.13320088359647,-1.30458009129547
130922,-1.6392900496956,5.66354783571979,1.59222701018632
131217,-0.0185015662595427,2.58101174485126,1.41391652140368
131419,-0.824530967113093,1.48298638812381,0.192759511556815
131722,5.93337570753648,3.29472596370123,-0.719515286182879
131823,1.71680952797138,1.73751360070753,0.868114527523564
131924,-1.18021272296783,2.19550636493066,1.57801597965785
132017,0.727569903836288,1.60810663461019,0.850996536487842
133019,-2.58250951928652,0.535242790334077,0.086967069747329
133625,-0.808663264495304,2.97916225793103,0.399819422621191
133827,-1.92105081221639,-0.852850519679766,0.539510915352008
133928,0.934377141009757,-1.30182641400655,0.890410516619962
134021,-3.7549652800588,-0.707398985505966,-1.92722756228238
134223,-0.674010698735884,3.61654822777102,0.513748210404805
134324,-3.6954064001095,0.0224209012772523,-0.595364051188114
134425,-3.00620785265168,0.779949311372314,1.24947371352278
134728,-3.37858163597151,1.39488667655284,2.17608776944565
134829,1.02921652771816,-2.46091420660099,-0.530974092207694
135124,1.22022368369133,2.29931464911801,1.81554674893529
135225,-0.531252146691767,2.69660275298178,-1.07362682084649
135528,-1.98427818889628,0.420018270617093,0.0232418337543142
135629,2.45612647615188,1.05813214426979,0.28107172175989
135730,1.24708277048994,1.06939023733853,1.49715170824358
135932,-2.41795979944147,2.32299767202688,1.3105949305118
136126,-1.01355962753243,0.305725786142482,-1.36334463513461
136227,1.26104145793261,0.869050828751577,-1.5815458956963
136631,-1.58673547253435,-0.695913603020699,1.17355907567818
136732,-4.24828517461443,0.383483928487781,1.69499591880351
136833,-1.03615793681298,1.77709343931497,0.714478488981335
137027,-3.63123793530632,0.632866383843934,0.981666621628236
137128,-1.51776894426691,2.65703007648177,0.0658071520908712
137229,-2.46709869920275,2.03266721499127,0.36894316969726
137532,0.730071700526716,-0.761551705292856,1.32946572884184
137633,-1.644042669356,0.405404287979196,-1.87729596587749
137936,-0.351280576760283,-4.7959738963124,-1.24069407398395
138130,2.30593587598224,1.70345531612103,1.07695884328358
138231,0.630506396752871,-1.20630779773387,0.600022385486566
138332,-1.26703860607207,0.556173840205302,1.05255786739664
138534,-4.37558606808704,-0.557914764326016,1.31116423155106
138837,3.70043709459971,-4.12684406116071,2.01330771736164
139233,-5.26780937415105,0.419238672257912,-0.219802378901666
139435,-0.953476883033789,-0.734369074485109,1.08469743405789
139637,-0.994855190962351,2.74561829239825,1.51828815708061
139839,-1.2837460302622,3.45774580081038,1.21240049614943
140117,1.20151293485768,-1.40179133283304,-1.72482627969044
140420,3.39868505498674,-2.28349648798855,0.186326268935147
140824,1.49855151921934,2.76385433091544,-1.47807886489411
140925,7.12776753801918,-5.30138312864568,-3.7584078753848
141119,-1.32937821942906,1.25597304473397,-0.975123096217871
141422,-0.103697291749061,3.46372415524264,1.33523763600085
141826,-3.69921476965147,-4.10348938479781,-0.276827164798517
142828,0.417189795889588,2.66299924635664,0.198778454792636
143224,-0.893692106236196,1.05212028781413,-0.916058000996419
143325,3.98788744267247,-1.96708172441417,-0.891769161228566
143830,5.14934895044809,-1.07966182396687,0.74166455473562
144125,-4.83200554351783,-4.9737836942712,-2.1459648551894
144428,3.28983928931191,2.27657858502062,1.84952573725114
144832,-1.15055832729446,1.51961394554817,1.30383298988492
144933,1.05486530559882,2.18636289411871,-0.848342418659098
145127,-1.18067824546659,-1.60651359881406,-0.551070864426633
145632,5.12897926873026,3.44908619317486,-1.47277465816085
145834,0.625859744703515,1.23984972535774,-0.150427518453812
146129,-3.12276894497514,1.91991162988906,1.2526431342957
146331,-2.40479946756997,-3.69281255948384,-1.14066247039722
146432,-3.59091789382553,-0.481040320027049,0.617595843761515
146533,0.276190183615536,1.00593841782667,2.27516981845767
146735,-1.05325786851139,-1.65898945651724,-0.308450784974492
146836,1.66119888864126,0.249977295663104,0.0553651647564221
146937,-1.45489991774606,3.10723433136055,-0.0118161595437686
147636,2.04415723483957,0.823473186246195,0.886684784904599
147737,5.27046918197721,1.48814708572164,0.0527388974087547
148032,-4.61747105803577,2.00734873349149,0.55630197537873
148133,3.20018279144237,3.46673488580458,-0.132981423393462
148335,-1.28464420723184,0.328493784890164,-1.33878447454219
148436,-1.47408608390966,0.972567375832625,0.516884253629701
148840,1.288896998052,2.15074261893379,0.658655186557733
148941,-2.7595862940863,1.10756431300676,-0.332761946608066
149236,0.509644671010497,5.48731567046904,2.32861724821506
149337,-1.88364553604899,1.34383222793648,-0.182005069448056
149539,-0.79105183870282,5.67260453928379,0.0751259276945793
149741,-2.45403923093053,-1.35768794814337,1.12010701630126
149842,-1.21063890114424,1.93189510777094,-0.932588820756624
150019,-2.64754803915127,-0.512031975508287,1.10933302388918
150423,1.06933707014197,1.17564382982407,-0.576713907429243
150524,3.97328940678428,-0.189010807200084,0.733212777349231
150625,-3.42509140949003,1.47060597621996,0.44631285103121
150726,1.77516038727736,4.51595829810911,0.47308680946898
150928,0.359279741049684,1.84564705855197,-0.265218747382989
151021,-3.18541471358378,-0.64576601030232,2.83765892120185
151223,4.81845121609133,-0.100404172470886,-0.493349663771375
151324,2.82612408587506,0.332000609487635,0.44540700463508
151425,-1.57166070929546,2.88989234541455,0.809758097651922
151526,6.47379673500433,-0.0394803629691942,0.238346568524802
151627,-4.60783255130905,1.49280008838355,0.690111315024283
151728,0.711337687485427,3.03760168512894,0.556388273361676
151829,-0.262110480018207,1.49527774056121,-0.190546081866562
151930,0.560425906524992,4.10146684683224,0.639056490008817
152225,-2.94418840523689,4.8473746672563,2.3961462879082
152427,1.20115727856182,3.49886726992154,1.0120514079638
152831,3.99676810284995,2.20596650489177,-0.137107259741677
153025,-1.47197379772118,0.323467425370961,-0.250524225395786
153126,-0.60623320101777,0.0397138281914348,-3.20009343307492
153227,-0.544644947990244,-2.01556565869106,1.05756154266115
153429,-0.731481319755776,3.07999002587725,0.482964412938496
153631,1.98717302693764,2.51164478412579,-2.03142932059186
153833,-0.833299292898911,-0.461362186475074,-0.414697280428976
153934,-3.86757299961031,2.57946324432888,2.67024476372788
154229,3.29869205094138,2.17125121968768,0.912527446093785
154330,-1.96453005133442,3.03706741702142,-0.189917792504051
154431,-7.27570497121809,-0.54356844633796,0.308505300466801
154532,0.13355578106794,-0.791583556662457,-0.0745915365956344
154734,-5.26566958650164,2.52047092603349,1.09621998288774
154835,0.752790119081751,0.718075069311221,-0.0121670725398252
154936,6.53433619098442,-2.65028341915708,-1.11870366912065
155231,-0.716521868799817,1.38858203373783,-0.35593900362656
155635,2.29107834137571,1.18854900718178,2.33213075501083
155938,-2.5480099504329,2.79769722547588,-1.77683294491141
156031,-3.44557064112009,1.69543665747001,-0.282883405214673
156233,-4.70540793786066,-3.00075622346335,0.885487054604863
156334,-0.459638776538628,0.167746069416413,0.581620395575152
156435,-0.315806820621999,3.75718114545205,1.5909712020423
156536,-1.00142985235899,3.4440086052354,2.05339290668928
156637,5.80433874216908,0.176730719159118,-0.0837474491677153
157336,-0.684412638922793,3.05041733999512,1.53701670570008
157437,-1.79552139145548,-0.308908493463595,0.7391069766525
157942,2.2972468442285,2.01656372397311,0.0075589338031639
158035,0.0637945179424376,0.0460625834394929,0.610763227456144
158136,4.4099057079161,-0.401903313715376,0.879262726548509
158338,-0.54635024534674,4.04150856524981,0.1928268107597
158540,-1.32733955031977,0.0981734164453126,0.97631704687945
158843,0.448381793618936,1.48698399150552,-0.681562894512464
159138,-5.74013435794628,0.876950085749675,0.696980256714424
159239,-2.86313257345703,-0.108143055567918,-0.515106440282931
159340,-6.66709714037035,0.59161459313222,0.0701398187523106
159441,0.425820351489268,0.358410395705805,-2.04530270735799
159744,-3.46539430570538,0.488066933992445,0.685375608155946
159946,1.46962519618899,3.70465860440994,1.02054356829157
160123,1.27439828575313,-1.00267582852005,0.0413842237413705
160729,2.33247030239262,1.68695842531747,0.995943042488622
160931,-0.140919973428815,2.87662176625472,0.646841675783121
161327,1.16268434615661,-3.73149734676593,0.590191187645769
161630,-4.38812445619272,0.517857084414681,1.72083301652583
161731,-1.56772823408846,1.98783823991672,0.697167727501486
161832,3.41427509786766,-0.707685011387404,0.76314278402386
162026,-1.7727395924659,0.778435310928543,1.19938393621108
162228,-5.87939336887606,1.28920090624076,1.47365653484015
162329,-3.60380529831293,-3.28679495881575,-0.260002442033732
162733,1.12552125713054,1.79100976055996,1.41306651323897
162935,2.38375989899288,0.660564376573834,2.14308069112197
163129,-2.80007899490846,0.735754466145368,-1.17977351129241
163331,-1.12835399471585,-0.85461554204806,-0.293255003109654
163432,-2.34718183469356,2.6420830114384,0.388898460453095
163836,1.95671521397629,-4.48727445164272,-1.89923116098701
164030,-3.60543132360949,2.0861179465259,2.39704018866194
164131,2.94006038519744,3.271008939709,1.65246421208213
164636,-3.20695954138449,1.15109566376267,0.258408557621699
164939,4.85079911121582,-0.205673746862958,-2.82051607559614
165032,-0.159908255416141,-0.00687786779647746,-0.224836385895569
165436,1.57342134983723,2.35924547510586,-0.430077957717978
165638,-4.528268240387,4.63309708376981,0.836155358995671
165840,3.66787877113553,-1.49832327413939,-0.136747145900202
165941,-0.383701160445104,0.744906745660314,-0.215313381502503
166438,1.25578189334092,2.07794841558214,1.17073851406269
166640,0.78083617873776,-0.404201103755064,-3.40704195837068
167036,-4.33516895250483,1.62970483966113,-2.10358117850014
167238,-0.842904903469014,1.51370466440798,-0.95844986752056
167440,-1.26611558602299,1.08624728969917,-0.909527569461183
167743,1.33479643440064,0.410014091257874,-0.992870456114979
168139,-0.238759847132808,-0.86380447551227,-0.757517212294257
168240,5.7865137780329,-2.26800172767375,0.488106110103801
168341,-1.99041830765074,0.297349516197264,1.0291293722255
168745,4.70706312344483,1.07563534400013,-0.346833809300645
168947,-2.2188299064236,-0.104005528708928,0.149569012614742
169040,2.87553323054802,-0.495359814381266,-0.818519694231944
169444,0.451113440873196,1.45748649174848,-1.09231104973322
169545,-1.77082398664479,2.30690357426113,0.707035435445557
169747,-1.59523027899469,1.45598454039004,-0.0364858001795645
169949,-3.97800348184618,1.53750351387314,0.767558413617337
170631,-4.29647765880957,2.00589305866537,-1.02786975800546
170934,2.89586558636416,0.0169705549592263,-1.9029406072247
171330,-1.93415930610023,0.305012320870569,-0.382228426901543
171532,4.69447948978046,0.252933147687248,0.597686844299018
171633,-0.572117000361772,-0.685234937714821,0.208963589464135
171734,-1.68273618544756,1.37737874673443,0.251730818303835
172029,1.08962213083243,-0.180037777772177,-0.595698903701616
172130,0.884408435023607,0.571347927395528,0.604353052914384
172332,-1.74586326103119,-2.41317080762498,1.01484622577187
172433,-0.238743955444974,-0.279109236447177,2.37710250796413
172534,-2.62262467085772,1.57745898791498,1.9122788735908
172938,-0.836590431439721,-3.3556311336447,-1.85877254087812
173233,-0.125680688064912,0.194499247787249,-0.174036863676639
173334,1.5276924194403,4.26848922150777,0.322432265140062
173435,-1.3457665076713,2.83311343488172,0.232305823410709
173536,-0.234771199496455,3.33579594824915,0.579381145118463
173637,-4.6500875626322,2.18863928760703,1.22245742370016
173738,2.07588448840796,2.35615764702201,-0.0630036925401044
173839,0.428783714598289,0.00929107367716415,0.738882317140527
173940,0.881541778680347,2.56696387433511,1.20346307168504
174437,0.390407994294231,-1.63774604202148,-1.38116810830823
174841,-7.18189214540983,1.48591047914981,1.06391840839612
175035,1.49353661149626,-6.67624352210735,-3.53797380594937
175136,-3.31893031827916,0.381711688008702,0.627800833055118
175237,-3.36478759230104,2.74762079226932,1.37752817954277
175338,-0.0643991145373345,1.54503219763978,1.84900874563599
175439,2.90837671603877,-1.24714469617079,0.0496987440998909
175540,-0.360765412332968,2.67687757042903,2.3769364590811
175742,-2.00261616412354,1.69156950233046,0.249490310713265
176037,-0.297665688333296,2.65885344193019,1.42561676397311
176239,-0.254781414785868,0.261277632576189,-1.0208296183653
176441,0.772883461067936,0.508783290073751,0.529397132778155
176542,1.15753791230732,-1.78874122038652,1.94589756291237
176744,-2.95808041298924,1.4230970099753,1.8632240779791
176845,-4.24545901408037,-0.041007172011625,0.589695427810491
177140,0.440921588077929,1.27187887339459,0.690742477856493
177241,-2.42653696967202,1.05683459115245,1.46644392650611
177645,0.177318596571441,1.51009638475481,0.945123883896511
177746,-2.54355214800426,1.52952719581199,0.983517200872098
178142,-1.55444587280837,3.42877631866568,1.86861613532826
178243,1.90529545657858,-2.84836900234889,0.513861776697059
178647,0.624521913881626,-2.8636776352555,-0.825487847103642
178748,1.0839057142668,-2.47142281975197,0.0935215521643172
178849,1.64944856181535,1.06037807042537,1.98757967866755
178950,2.78309396547688,3.03446108003287,1.58412314002975
179245,2.69934430946991,-1.5115143322127,1.54071358033896
179346,-2.9875814152667,2.1322565128958,1.3736287324955
179548,-0.620193622033374,-0.880533377121708,0.149705317187344
180129,11.3049795865787,-2.61930588577856,-4.08575946834752
180230,-2.34631676543567,3.82576099866741,1.59718384674313
180432,-2.20297674597815,3.82076639752994,0.797189169449263
180533,-1.05570067926018,2.14068949644306,1.89747633853843
180735,-2.06260354213449,-0.189801472619645,-0.263052840452716
180836,3.37580090495218,-0.91385547590269,0.46568523264045
180937,3.30038408429497,3.68691028976668,0.865583594701667
181131,0.477729775577951,-2.7202128775457,-0.688665055799726
181232,-3.58283535882059,2.22829124118265,0.65707523525499
181636,-4.152998329076,-2.91604436168433,-2.28107852121918
182436,0.201055581626062,-3.13247847110377,-2.74619602795576
182739,-1.01079067289732,-0.0301044176353325,-0.584127589347632
182840,5.27546598910852,0.410358202866036,-1.52974230334314
183034,-2.08717997359489,1.17095267971,1.27363955693158
183337,-4.49355403661913,-3.28764019816847,-1.68423819595923
183741,2.56062053147644,1.67293005349684,0.0771892152867415
185038,4.66929337345856,0.858417162101937,0.82372513035521
185139,-3.64989875893564,1.31471555255206,2.00454988180535
185341,1.7155500554002,0.792837864911822,-0.187064714942863
185442,-2.29757221371791,4.05980164131378,2.3232588191288
185846,2.73101336385008,-0.597263497727016,-0.831426832356203
185947,4.74045964202926,1.68931797154982,-0.939412630388814
186040,-1.0704723780178,5.80132658047918,1.32201315155771
186141,1.55404586791161,-5.29201376961042,-2.23929818100903
186444,5.00949525619677,2.04700635866722,0.947446460406344
186545,4.3932667616488,-0.439018656088062,-0.0798082794078152
186848,-2.59759367144013,-3.16213874872236,-0.313264858349244
186949,1.2631088143567,-3.24369493487194,3.28503114879455
187143,-0.25261594681285,2.85170942441314,1.49272509903079
187345,-0.0671200457155832,3.82760333873937,1.11902337938246
187547,-2.35111777048119,-0.0462783721706927,2.06823367957045
187850,-2.84361401111626,-0.478907877069789,1.11393916600264
188145,-3.25759075990074,3.57845070553296,1.42228476111909
188347,-4.38232566951068,-1.5921225135123,1.45119863993116
188448,-0.487432929989563,3.55332460380334,2.00617193139328
188549,2.16455177956111,0.34730162713296,-0.393242511234909
188751,-3.51870625184245,1.40322677160795,0.891456449611921
189349,-2.3687795795616,0.694779149317937,1.59833810506992
189450,-0.0197111987748724,-2.15480192500134,-1.15426029320097
189652,-2.11922289679842,0.868345355476582,-1.30485209722435
190031,0.517202239407148,3.72514734951476,0.931464563820848
191033,-0.176535250167797,0.945837925271197,-0.748056212483141
191235,-4.21856321101762,1.298492304629,1.89600827038464
191336,0.587215781012653,2.93223675761694,2.32520403798053
191437,3.67117354121226,-0.609585504947354,-1.15289766464888
191841,-0.60005113066186,1.26433541402954,-0.678186181755316
191942,-4.49336415184305,0.369511542602517,-0.173066997763512
192035,-5.48849952951121,-0.711310558181763,-0.299998756333644
192136,0.263106876220808,-2.38639490459376,-0.326097675043331
192237,0.827885474845289,0.209848047795694,0.384944146312273
192439,3.51297819087095,-2.52420952403543,-0.405331748588505
192540,-1.94854875697544,0.548666749038264,-0.229907895910551
192641,-1.28032156388583,0.566369657454079,-0.569099942922965
192843,0.0342002231039846,2.03092437156263,-1.50760237276539
193239,0.0114491586803259,-1.08540750912954,-0.168463230408392
193845,-4.08100431411949,1.61220071280051,-0.0933630438501658
194140,-0.671843696491063,-2.74049510702014,-0.0745329323975426
194443,-3.76255335064164,1.14243286172117,2.74113615178112
194645,1.55948011256757,1.19967756678086,0.157553667899404
194746,-2.04534873074528,0.225706470247451,0.415541074583146
194847,-0.979394618875237,2.39781467925293,1.28287580874287
195041,-2.92634667270633,0.118738946734364,1.75133072691502
195445,4.42455463390304,3.44269067856293,1.64004355698615
195647,3.09546152054245,0.00941990447691671,-3.52538368837209
195849,-2.27039249935722,0.805111469921906,2.03609603585236
195950,-1.49542130321571,-1.97201248566222,0.0300796092274517
196144,3.85684892348101,-0.6249528069784,1.04562627032329
196346,-2.22026554711287,0.748136601058275,1.95329264855313
196750,3.4247978539743,-2.33401839111849,1.5759180033621
196851,0.714115277889878,2.0952571839957,2.17191259056758
196952,-3.3286441025556,1.62630866308534,1.01637770912613
197348,0.962521564686443,3.30463611650228,1.2190484594222
197550,6.87435319586156,-2.08303753743296,-0.33777921920053
198047,-1.60458710161732,1.22821328833715,-0.787757785343328
198249,-2.64904782811479,-1.05732798839292,1.09589723441028
198350,-1.34992683009536,3.13805989766485,1.43572353082036
198451,1.89022823737366,-0.216673795937558,-1.52859739330568
198653,0.253911386978871,1.43611927910882,1.05897649866251
198855,-0.849646806337887,-1.76105678454749,1.23030900361563
199150,-3.66131853539384,-1.58293946307692,0.466369544042939
199352,-1.21802062952784,2.94477600557032,1.46487405347545
199453,-1.71679243802918,1.19984045355691,0.224750290418058
199655,0.591283154716104,0.454250739223173,0.429092085370803
199958,1.98688150835828,-0.973422768799972,-2.99750937432432
200008,-0.405413129675423,2.52562114235798,-0.411616562332578
200109,-3.35601488862416,2.73765712968279,1.45259945108551
200210,-0.868599800965875,2.75196058698618,1.81836090723155
200311,-2.12123606963401,3.20566153912405,-1.14391048205345
200513,0.924529974185614,0.924636550506007,0.176623885997297
200614,-5.42602935337839,-0.281405725133609,-0.92633881247238
201111,4.30710998216329,-0.492162286059585,-1.23244048405328
201414,-2.98860910541759,1.61067555635738,0.145369430384538
201515,-4.91360919919876,1.71471578529863,0.825294580478065
201818,0.193303470613482,0.815539479767374,-0.581389501738156
202113,-1.25750105532794,1.95846246831812,0.954681129762794
202719,-7.51937512552985,-0.111709127744085,0.288162336841228
202820,5.79928109416813,-1.80937301913042,-1.17933432739587
203418,0.780498301766703,2.93784916444785,0.883344790982702
203923,0.339892862540003,-0.16846561777127,0.322681007316884
204016,2.05171257950101,2.33991916075226,-0.0128644009391927
204218,-4.20206483432872,-1.65756629454255,3.58810030641522
204319,2.32689150828457,3.13707978358029,-0.404166025824019
204420,0.825448701300691,-0.573164418992193,1.74180357869453
204521,-1.6687237963469,0.496403213433906,0.290019651528527
204622,-4.22731245472664,-1.44362432589349,-0.336243078221051
205119,-1.8006974153601,1.13814507145478,-0.190911121038283
205220,-4.40411175314817,2.10124431689463,2.08742456758298
205725,1.37931940323724,1.86005276487202,1.73090719624016
205826,2.01880869598037,1.73268429829858,0.70087459429487
206323,-2.58817906378746,-1.94149598238532,0.314688682359115
206525,-2.15309645065395,2.97993389957631,1.31970789734979
206727,1.41266793737545,-2.9198313232216,-0.14390036621424
206828,-4.55740555751688,3.43597715740585,2.8529239705997
206929,-1.24529351844292,1.05678359098246,2.2185712896868
207123,0.0293465080376946,-0.587263225092225,2.72810957371463
207426,-2.526486023579,-1.82855997463417,1.74220462930207
208024,-0.333150479232664,2.05192330444292,0.572956031259736
208125,1.80956513253276,2.11047898528836,0.0833100560189972
208226,-2.8459114628799,4.10803511370505,-0.59412914969092
208327,0.47521010515891,1.02162536945994,1.11413468240206
208630,0.927092774110173,-0.831730580637375,-2.84161050247696
209127,3.25441321556281,0.450136382959378,1.12544020906986
209228,2.05008479732639,2.42242442737642,1.13648607390027
209329,-3.21411580374467,2.43714447078784,-0.913944159226662
